<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>,<OPENINT>
CDR,D,20181024,000000,138.65,143.619,137.215,137.215,298151.60562439,0
CDR,D,20181025,000000,132.127,144.678,129.267,144.579,661056.22610327,0
CDR,D,20181026,000000,143.144,144.866,135.394,136.829,335367.51486704,0
CDR,D,20181029,000000,137.967,146.974,137.403,141.897,400428.67534861,0
CDR,D,20181030,000000,141.421,146.499,138.937,145.915,509393.01033716,0
CDR,D,20181031,000000,148.023,153.675,148.023,151.577,611285.15060591,0
CDR,D,20181102,000000,157.981,162.583,155.209,157.318,690301.77189671,0
CDR,D,20181105,000000,157.03,161.247,153.675,155.209,311128.07262169,0
CDR,D,20181106,000000,156.545,159.703,151.478,156.357,253163.35438468,0
CDR,D,20181107,000000,157.219,159.139,155.407,158.179,191756.49794619,0
CDR,D,20181108,000000,158.753,163.157,148.983,149.369,383444.29457224,0
CDR,D,20181109,000000,149.468,149.845,141.708,143.441,661490.66092177,0
CDR,D,20181113,000000,142.669,144.965,137.403,140.273,556274.58913471,0
CDR,D,20181114,000000,133.097,143.53,132.998,140.273,362486.35067688,0
CDR,D,20181115,000000,139.511,142.471,132.127,132.127,366808.47196421,0
CDR,D,20181116,000000,135.206,138.838,123.427,126.773,756605.61802189,0
CDR,D,20181119,000000,126.773,131.375,124.565,128.307,466585.01569821,0
CDR,D,20181120,000000,125.614,129.267,119.022,123.516,924700.5730627,0
CDR,D,20181121,000000,125.436,131.751,124.763,131.652,467396.29746393,0
CDR,D,20181122,000000,133.186,134.434,126.674,133.097,306180.56725843,0
CDR,D,20181123,000000,134.82,135.493,129.732,134.236,225288.80405335,0
CDR,D,20181126,000000,135.958,137.779,129.455,132.998,286814.87748855,0
CDR,D,20181127,000000,133.76,133.76,126.97,129.069,257312.71205814,0
CDR,D,20181128,000000,130.316,133.562,128.881,132.127,343747.05529647,0
CDR,D,20181129,000000,134.047,137.878,133.285,135.008,258987.8118932,0
CDR,D,20181130,000000,135.671,136.344,129.267,136.156,353792.60273918,0
CDR,D,20181203,000000,142.471,149.944,142.283,147.459,780652.09038275,0
CDR,D,20181204,000000,147.736,148.122,143.718,147.558,446150.41421211,0
CDR,D,20181205,000000,143.619,144.391,138.937,142.085,454326.88162173,0
CDR,D,20181206,000000,139.788,140.946,136.73,137.591,239645.35933455,0
CDR,D,20181207,000000,138.838,143.342,137.591,137.878,265028.47649744,0
CDR,D,20181210,000000,136.156,139.412,134.236,134.236,201969.75743511,0
CDR,D,20181211,000000,135.671,137.68,134.146,134.434,214996.74010898,0
CDR,D,20181212,000000,136.631,137.779,134.047,135.77,216868.85108267,0
CDR,D,20181213,000000,137.68,139.026,134.622,137.878,201936.41708857,0
CDR,D,20181214,000000,135.958,140.075,135.295,137.502,180660.22443082,0
CDR,D,20181217,000000,138.066,138.264,133.097,133.097,215559.48474597,0
CDR,D,20181218,000000,132.226,137.304,129.643,136.542,298866.90760462,0
CDR,D,20181219,000000,136.73,146.499,135.206,146.499,416534.08335265,0
CDR,D,20181220,000000,142.956,146.301,142.085,143.441,397765.48887984,0
CDR,D,20181221,000000,143.718,150.132,142.669,144.579,678198.21579053,0
CDR,D,20181227,000000,149.369,150.33,140.362,141.233,248485.6027343,0
CDR,D,20181228,000000,138.838,140.659,137.116,139.412,297376.69514581,0
CDR,D,20190102,000000,139.224,144.866,136.057,144.579,205761.46411846,0
CDR,D,20190103,000000,144.391,144.391,140.748,141.708,233511.74588542,0
CDR,D,20190104,000000,141.708,144.391,141.708,144.292,171228.9476152,0
CDR,D,20190107,000000,145.539,148.023,145.064,147.172,196333.21824343,0
CDR,D,20190108,000000,147.924,150.033,145.539,147.073,290666.19267025,0
CDR,D,20190109,000000,147.558,157.981,147.459,157.981,498333.10810892,0
CDR,D,20190110,000000,157.515,164.88,153.299,163.731,725926.4373274,0
CDR,D,20190111,000000,165.652,169.571,157.03,158.08,505988.25373634,0
CDR,D,20190114,000000,157.03,157.03,152.052,152.725,273659.58499619,0
CDR,D,20190115,000000,154.348,157.03,152.24,155.407,326573.74588974,0
CDR,D,20190116,000000,157.03,159.525,156.545,159.525,156492.5144462,0
CDR,D,20190117,000000,157.981,164.691,157.605,163.82,385473.00414329,0
CDR,D,20190118,000000,165.652,167.562,163.256,166.503,315194.58458558,0
CDR,D,20190121,000000,166.414,166.414,163.444,165.454,127537.93894981,0
CDR,D,20190122,000000,165.365,168.898,164.978,166.701,155042.71452864,0
CDR,D,20190123,000000,169.947,189.961,168.522,186.328,1278568.9493167,0
CDR,D,20190124,000000,186.516,192.841,178.093,181.924,814067.20012027,0
CDR,D,20190125,000000,182.884,186.13,179.815,181.726,376439.79085905,0
CDR,D,20190128,000000,179.905,184.022,177.331,179.627,251989.37006119,0
CDR,D,20190129,000000,179.627,184.408,177.806,182.013,232103.36882265,0
CDR,D,20190130,000000,183.834,189.298,182.884,186.803,319515.69555938,0
CDR,D,20190131,000000,189.585,190.535,181.924,181.924,461937.57345377,0
CDR,D,20190201,000000,181.924,183.933,180.103,181.924,227781.24753532,0
CDR,D,20190204,000000,181.924,182.884,179.439,182.597,188289.10190642,0
CDR,D,20190205,000000,183.359,184.794,180.964,183.458,156342.98804356,0
CDR,D,20190206,000000,182.884,182.884,173.402,174.738,527083.60027197,0
CDR,D,20190207,000000,173.689,175.51,169.284,170.432,373902.8935817,0
CDR,D,20190208,000000,169.858,174.55,169.096,170.719,356198.15925745,0
CDR,D,20190211,000000,172.729,177.133,171.867,175.886,274551.69184442,0
CDR,D,20190212,000000,177.133,177.895,166.701,169.571,350672.75455422,0
CDR,D,20190213,000000,171.392,173.501,166.028,169.571,299262.95050893,0
CDR,D,20190214,000000,169.571,172.154,168.136,170.62,132489.4855672,0
CDR,D,20190215,000000,170.046,175.223,168.809,174.738,219568.40883857,0
CDR,D,20190218,000000,176.173,177.044,172.828,173.313,183330.48309431,0
CDR,D,20190219,000000,173.313,175.698,167.562,170.046,203862.07467942,0
CDR,D,20190220,000000,169.947,174.837,168.324,174.837,217384.11098368,0
CDR,D,20190221,000000,174.738,174.738,170.432,172.343,233521.84902073,0
CDR,D,20190222,000000,171.59,173.501,169.759,170.719,236451.75826179,0
CDR,D,20190225,000000,170.719,175.035,170.719,174.263,139133.30734969,0
CDR,D,20190226,000000,174.263,177.895,172.154,177.806,204579.39728672,0
CDR,D,20190227,000000,177.044,182.211,174.649,181.449,339060.21082431,0
CDR,D,20190228,000000,181.924,186.714,181.162,182.013,310238.99671406,0
CDR,D,20190301,000000,183.834,184.794,181.548,184.794,137112.68028689,0
CDR,D,20190304,000000,183.834,185.467,179.716,181.35,154749.72360454,0
CDR,D,20190305,000000,180.578,181.924,179.152,179.627,76803.024343497,0
CDR,D,20190306,000000,180.875,181.261,178.954,180.004,168523.32797811,0
CDR,D,20190307,000000,180.004,180.964,177.133,177.519,137510.74381826,0
CDR,D,20190308,000000,177.43,179.053,174.837,175.223,158460.60520537,0
CDR,D,20190311,000000,174.263,176.46,173.877,174.164,234377.58458183,0
CDR,D,20190312,000000,176.272,177.232,168.997,172.253,284272.92864355,0
CDR,D,20190313,000000,172.343,176.272,170.531,176.173,255791.17987985,0
CDR,D,20190314,000000,176.272,176.846,174.649,175.787,170411.6039683,0
CDR,D,20190315,000000,175.322,179.053,175.035,178.182,396184.3482032,0
CDR,D,20190318,000000,178.182,181.449,176.173,180.39,199354.05570232,0
CDR,D,20190319,000000,179.439,182.211,177.707,180.291,142675.46659078,0
CDR,D,20190320,000000,182.686,182.686,177.806,178.182,169842.79745012,0
CDR,D,20190321,000000,178.281,178.954,174.837,177.43,171064.26650959,0
CDR,D,20190322,000000,179.152,180.677,177.044,177.994,145440.69472622,0
CDR,D,20190325,000000,176.945,179.716,175.51,176.658,200295.66791358,0
CDR,D,20190326,000000,177.618,178.38,175.322,177.895,112994.47566531,0
CDR,D,20190327,000000,178.38,191.505,175.985,187.575,755364.95300534,0
CDR,D,20190328,000000,188.625,193.791,186.041,192.643,375884.11841678,0
CDR,D,20190329,000000,193.415,195.9,187.763,191.505,399067.78302181,0
CDR,D,20190401,000000,192.455,200.403,191.02,195.335,443376.09325489,0
CDR,D,20190402,000000,196.286,203.937,196.286,203.66,341706.22196305,0
CDR,D,20190403,000000,205.857,210.549,205.382,210.549,459502.7178431,0
CDR,D,20190404,000000,210.647,211.132,195.9,198.196,692929.59739188,0
CDR,D,20190405,000000,198.196,199.067,192.069,195.335,380474.98310346,0
CDR,D,20190408,000000,196.474,199.542,193.89,195.523,361489.17122139,0
CDR,D,20190409,000000,196.959,197.147,194.177,194.662,228759.23103371,0
CDR,D,20190410,000000,194.662,199.067,194.662,199.067,319305.55034484,0
CDR,D,20190411,000000,200.304,204.907,199.819,204.234,326963.72691286,0
CDR,D,20190412,000000,205.669,205.669,199.641,199.641,234360.4092518,0
CDR,D,20190415,000000,200.116,204.234,200.116,203.471,154303.16502366,0
CDR,D,20190416,000000,203.937,205.194,198.097,198.869,157846.33457828,0
CDR,D,20190417,000000,198.681,198.681,191.782,192.455,435648.20505321,0
CDR,D,20190418,000000,192.455,194.365,187.763,193.415,244720.16420277,0
CDR,D,20190423,000000,194.365,198.681,194.365,198.196,209210.67451465,0
CDR,D,20190424,000000,200.591,203.373,197.731,202.214,242054.95710694,0
CDR,D,20190425,000000,202.6,203.471,198.295,200.977,192478.87212114,0
CDR,D,20190426,000000,199.542,202.986,199.542,202.6,120124.2582564,0
CDR,D,20190429,000000,203.471,204.323,201.363,203.471,110336.34076419,0
CDR,D,20190430,000000,202.986,205.768,201.076,205.768,213946.01403633,0
CDR,D,20190502,000000,205.857,207.49,201.462,203.759,204318.73639562,0
CDR,D,20190506,000000,201.363,202.798,199.255,200.878,129354.48267927,0
CDR,D,20190507,000000,202.026,206.718,201.076,201.175,208880.30198989,0
CDR,D,20190508,000000,201.65,206.144,201.65,205.857,207428.48144527,0
CDR,D,20190509,000000,206.342,210.162,204.135,205.194,223657.14770014,0
CDR,D,20190510,000000,206.53,206.817,202.313,203.085,154978.05446263,0
CDR,D,20190513,000000,203.085,204.036,196.573,198.008,300895.61717567,0
CDR,D,20190514,000000,199.156,202.412,197.533,200.502,207023.34571917,0
CDR,D,20190515,000000,202.699,203.471,198.78,200.403,156146.98721846,0
CDR,D,20190516,000000,200.304,204.323,200.304,203.471,287417.02435327,0
CDR,D,20190517,000000,203.57,203.759,199.255,202.125,160147.82880281,0
CDR,D,20190520,000000,201.462,202.412,194.177,197.533,229763.48268393,0
CDR,D,20190521,000000,197.731,199.819,193.514,196.573,216892.08829389,0
CDR,D,20190522,000000,197.246,199.542,193.791,194.662,477665.12419707,0
CDR,D,20190523,000000,195.335,200.591,195.335,197.246,274415.29951768,0
CDR,D,20190524,000000,204.62,215.339,203.274,209.113,745097.13658572,0
CDR,D,20190527,000000,209.697,212.558,206.53,207.203,170927.87418285,0
CDR,D,20190528,000000,206.817,211.222,204.709,204.709,747449.14648682,0
CDR,D,20190529,000000,205.857,205.956,197.345,200.789,450240.16338722,0
CDR,D,20190530,000000,201.076,206.56,196.84,206.174,265622.54085391,0
CDR,D,20190531,000000,202.996,205.115,198.572,199.918,437529.40884868,0
CDR,D,20190603,000000,200.789,201.65,195.306,195.306,378654.39811987,0
CDR,D,20190604,000000,195.306,199.146,189.911,199.146,492450.05241558,0
CDR,D,20190605,000000,201.076,203.481,199.819,201.848,199946.09943172,0
CDR,D,20190606,000000,202.709,204.54,199.918,203.956,211982.97484482,0
CDR,D,20190607,000000,204.926,211.271,204.828,211.172,283067.62460059,0
CDR,D,20190610,000000,223.297,224.168,211.657,219.833,921565.57017476,0
CDR,D,20190611,000000,220.417,220.892,211.845,213.102,611257.87214057,0
CDR,D,20190612,000000,214.062,214.448,202.224,202.323,635671.08831331,0
CDR,D,20190613,000000,201.076,207.619,197.226,198.77,706285.94227699,0
CDR,D,20190614,000000,199.146,201.363,198.572,200.591,470382.78426274,0
CDR,D,20190617,000000,200.591,201.937,195.781,196.266,264763.77435222,0
CDR,D,20190618,000000,196.266,200.304,192.99,196.741,423266.8127259,0
CDR,D,20190619,000000,198.186,200.502,197.226,199.73,262913.89027622,0
CDR,D,20190621,000000,199.631,200.403,194.435,194.92,722047.84368036,0
CDR,D,20190624,000000,197.127,198.671,193.663,193.663,403559.63698242,0
CDR,D,20190625,000000,196.266,197.414,194.148,194.722,531241.04045369,0
CDR,D,20190626,000000,195.108,200.591,194.821,200.591,315511.82303444,0
CDR,D,20190627,000000,200.591,206.273,199.344,205.986,416652.29003583,0
CDR,D,20190628,000000,206.748,210.311,206.174,207.134,759387.01117384,0
CDR,D,20190701,000000,210.024,210.311,202.709,208.391,326767.72608776,0
CDR,D,20190702,000000,208.193,208.193,201.749,206.847,290859.16255475,0
CDR,D,20190703,000000,205.887,207.619,204.154,207.619,141276.18234979,0
CDR,D,20190704,000000,206.847,207.421,203.481,205.402,116937.72937836,0
CDR,D,20190705,000000,205.402,209.153,204.926,208.678,183617.41213723,0
CDR,D,20190708,000000,207.52,209.153,205.887,208.767,322338.51156611,0
CDR,D,20190709,000000,207.134,207.906,204.055,204.441,242920.79580335,0
CDR,D,20190710,000000,204.828,208.767,204.54,207.718,173250.58499153,0
CDR,D,20190711,000000,208.391,209.153,206.847,209.153,313905.42451951,0
CDR,D,20190712,000000,209.252,211.271,208.292,208.965,231215.30322855,0
CDR,D,20190715,000000,208.965,210.697,208.292,209.737,90630.175334237,0
CDR,D,20190716,000000,209.826,210.697,208.866,209.539,89557.22236389,0
CDR,D,20190717,000000,209.737,213.775,208.767,210.984,238817.91255233,0
CDR,D,20190718,000000,209.737,212.617,209.064,211.271,177502.9946452,0
CDR,D,20190719,000000,212.231,217.338,211.756,214.547,436322.08417866,0
CDR,D,20190722,000000,214.547,217.814,214.448,216.368,167053.32178993,0
CDR,D,20190723,000000,216.467,217.428,214.161,215.982,160958.10025499,0
CDR,D,20190724,000000,215.982,218.299,215.507,218.012,233403.64233756,0
CDR,D,20190725,000000,218.2,218.774,212.815,213.29,300893.59654861,0
CDR,D,20190726,000000,213.577,216.853,210.984,215.695,203486.23804574,0
CDR,D,20190729,000000,216.467,217.626,213.874,214.448,80332.049508677,0
CDR,D,20190730,000000,214.834,217.338,213.874,217.338,114923.16419675,0
CDR,D,20190731,000000,217.141,222.337,216.081,221.278,482909.66173857,0
CDR,D,20190801,000000,221.09,223.297,218.685,221.278,284565.91956766,0
CDR,D,20190802,000000,219.358,221.179,216.656,216.952,209594.59365659,0
CDR,D,20190805,000000,216.467,217.428,203.669,203.669,378075.48846638,0
CDR,D,20190806,000000,203.669,213.577,203.58,209.638,335584.73227629,0
CDR,D,20190807,000000,211.944,213.29,205.214,206.847,313129.5037274,0
CDR,D,20190808,000000,210.024,212.043,208.292,209.638,197183.90223687,0
CDR,D,20190809,000000,211.756,213.389,209.252,210.123,243903.8308694,0
CDR,D,20190812,000000,211.37,215.408,209.44,211.657,137825.96164006,0
CDR,D,20190813,000000,211.657,216.656,211.657,215.507,337841.77270544,0
CDR,D,20190814,000000,214.933,216.467,211.37,211.944,385052.71371423,0
CDR,D,20190816,000000,211.944,223.97,209.539,222.525,494214.05984141,0
CDR,D,20190819,000000,222.525,229.741,222.436,227.048,390643.788797,0
CDR,D,20190820,000000,227.048,228.879,220.318,225.316,296009.74093782,0
CDR,D,20190821,000000,224.356,229.068,224.356,228.978,197945.67863955,0
CDR,D,20190822,000000,228.978,231.77,225.316,230.325,418486.00909532,0
CDR,D,20190823,000000,230.899,232.344,226.959,231.285,213819.7248449,0
CDR,D,20190826,000000,227.048,232.344,225.9,231.958,190300.63614744,0
CDR,D,20190827,000000,231.859,237.54,231.285,235.897,597649.95918614,0
CDR,D,20190828,000000,236.382,237.253,230.711,233.403,266306.52311466,0
CDR,D,20190829,000000,232.819,238.787,231.859,238.787,342674.10232613,0
CDR,D,20190830,000000,240.519,249.952,239.747,243.41,839505.88452739,0
CDR,D,20190902,000000,243.41,244.271,238.213,240.519,198877.1877155,0
CDR,D,20190903,000000,240.232,241.004,237.055,239.658,195334.01816088,0
CDR,D,20190904,000000,241.004,244.558,240.707,241.767,299022.49588846,0
CDR,D,20190905,000000,243.41,245.142,241.291,242.351,228895.62336045,0
CDR,D,20190906,000000,243.697,246.003,241.479,245.815,209932.03837607,0
CDR,D,20190909,000000,247.062,251.773,246.775,250.14,306781.70380961,0
CDR,D,20190910,000000,250.14,251.011,238.114,239.559,428137.53426078,0
CDR,D,20190911,000000,240.519,244.271,240.034,242.44,244144.28548987,0
CDR,D,20190912,000000,244.37,245.043,239.559,241.479,180676.38944732,0
CDR,D,20190913,000000,241.479,243.41,238.599,239.272,175880.43111377,0
CDR,D,20190916,000000,239.074,243.984,237.926,241.093,268827.25537551,0
CDR,D,20190917,000000,240.707,241.192,239.074,240.519,153459.55322494,0
CDR,D,20190918,000000,240.331,240.707,235.224,236.095,287571.60232357,0
CDR,D,20190919,000000,236.194,238.401,234.551,235.521,145218.42574931,0
CDR,D,20190920,000000,236.669,237.728,231.671,234.848,450830.18648956,0
CDR,D,20190923,000000,234.848,237.629,227.434,234.175,227367.01898744,0
CDR,D,20190924,000000,234.462,239.074,233.116,239.074,208530.73350802,0
CDR,D,20190925,000000,239.559,239.559,231.958,235.61,146797.54579889,0
CDR,D,20190926,000000,235.709,238.787,235.709,238.599,91269.703799613,0
CDR,D,20190927,000000,237.926,238.5,235.135,235.808,68421.463287002,0
CDR,D,20190930,000000,236.283,236.283,232.819,234.175,129664.64893341,0
CDR,D,20191001,000000,234.848,235.709,228.879,231.671,353144.99176556,0
CDR,D,20191002,000000,230.998,231.087,225.128,225.415,225341.34035699,0
CDR,D,20191003,000000,224.168,231.572,224.168,229.939,151790.51527107,0
CDR,D,20191004,000000,230.414,234.749,227.632,229.651,162986.80982604,0
CDR,D,20191007,000000,230.711,231.77,227.048,227.048,135648.73597989,0
CDR,D,20191008,000000,228.78,228.879,222.238,224.356,219421.91337651,0
CDR,D,20191009,000000,226.088,229.553,224.455,229.166,116040.57096248,0
CDR,D,20191010,000000,229.939,230.414,221.278,221.763,245660.7661005,0
CDR,D,20191011,000000,224.069,228.592,223.198,228.008,172974.76939746,0
CDR,D,20191014,000000,229.166,233.789,225.128,233.789,142375.40347195,0
CDR,D,20191015,000000,234.749,238.886,233.878,237.441,157027.98061784,0
CDR,D,20191016,000000,237.54,237.54,231.671,231.859,140110.28053455,0
CDR,D,20191017,000000,231.473,233.116,225.801,225.801,240716.29167783,0
CDR,D,20191018,000000,226.088,229.364,223.871,226.088,108732.97318986,0
CDR,D,20191021,000000,228.493,229.553,223.198,224.168,103388.41460876,0
CDR,D,20191022,000000,224.168,228.008,222.337,225.702,181890.78631207,0
CDR,D,20191023,000000,225.9,227.533,224.455,226.474,102021.46040077,0
CDR,D,20191024,000000,228.008,234.363,226.662,232.73,275257.90100287,0
CDR,D,20191025,000000,232.73,235.224,231.384,233.205,140477.02434645,0
CDR,D,20191028,000000,233.304,235.61,233.205,235.61,69901.572610503,0
CDR,D,20191029,000000,235.709,238.886,235.323,236.669,246698.35809725,0
CDR,D,20191030,000000,235.808,244.657,235.808,244.657,336720.32468559,0
CDR,D,20191031,000000,244.657,247.25,240.806,242.539,205081.52311182,0
CDR,D,20191104,000000,247.062,248.893,244.271,248.507,272667.45710836,0
CDR,D,20191105,000000,248.695,249.952,244.37,245.518,222330.60603342,0
CDR,D,20191106,000000,246.29,249.655,243.598,249.655,182145.38532198,0
CDR,D,20191107,000000,249.952,257.742,249.655,257.356,283221.19225736,0
CDR,D,20191108,000000,255.911,255.911,250.912,250.912,248254.24093561,0
CDR,D,20191112,000000,252.733,253.99,246.775,250.14,317331.39770449,0
CDR,D,20191113,000000,250.14,256.683,250.14,255.238,276813.78384122,0
CDR,D,20191114,000000,256.109,256.297,248.794,251.1,264678.90801558,0
CDR,D,20191115,000000,251.486,254.852,250.714,252.545,185592.57509112,0
CDR,D,20191118,000000,254.852,255.624,253.218,255.624,126007.31394974,0
CDR,D,20191119,000000,255.911,257.356,253.505,255.436,136744.92616146,0
CDR,D,20191120,000000,255.139,256.871,253.703,256.871,186406.88779743,0
CDR,D,20191121,000000,256.871,257.257,250.14,253.416,203083.12294671,0
CDR,D,20191122,000000,255.822,258.702,251.773,255.911,217683.16378898,0
CDR,D,20191125,000000,256.871,257.742,253.604,255.911,114510.95627594,0
CDR,D,20191126,000000,256.683,257.841,253.793,256.396,427157.53013533,0
CDR,D,20191127,000000,257.356,258.227,255.05,258.227,137193.5053694,0
CDR,D,20191128,000000,257.841,258.989,256.683,258.989,62543.459161317,0
CDR,D,20191129,000000,258.989,258.989,251.1,252.545,254790.96948377,0
CDR,D,20191202,000000,253.99,254.852,244.172,247.735,357356.98887796,0
